punk_id,type,gender,skin_tone,attr_count,attributes,img_dir,avg_price,img_url
9127,Human,Female,Dark,3,"['Messy Hair', 'Earring', 'Cigarette']",../punk_imgs/9127.png,0.0,https://www.larvalabs.com/cryptopunks/cryptopunk9127.png
9128,Human,Male,Medium,4,"['Wild Hair', 'Classic Shades', 'Earring', 'Normal Beard']",../punk_imgs/9128.png,0.0,https://www.larvalabs.com/cryptopunks/cryptopunk9128.png
9129,Human,Male,Light,3,"['Beanie', 'Muttonchops', 'Eye Patch']",../punk_imgs/9129.png,0.0,https://www.larvalabs.com/cryptopunks/cryptopunk9129.png
9130,Human,Male,Dark,3,"['Front Beard', 'Purple Hair', 'Smile']",../punk_imgs/9130.png,0.0,https://www.larvalabs.com/cryptopunks/cryptopunk9130.png
9131,Human,Female,Light,3,"['Black Lipstick', 'Crazy Hair', 'Earring']",../punk_imgs/9131.png,0.15,https://www.larvalabs.com/cryptopunks/cryptopunk9131.png
9132,Human,Male,Dark,3,"['Cigarette', 'Earring', 'Mohawk']",../punk_imgs/9132.png,2.95,https://www.larvalabs.com/cryptopunks/cryptopunk9132.png
9133,Human,Male,Dark,3,"['Luxurious Beard', 'Top Hat', 'Clown Eyes Green']",../punk_imgs/9133.png,0.0,https://www.larvalabs.com/cryptopunks/cryptopunk9133.png
9134,Human,Female,Light,3,"['Mohawk', 'Eye Patch', 'Purple Lipstick']",../punk_imgs/9134.png,0.0,https://www.larvalabs.com/cryptopunks/cryptopunk9134.png
9135,Human,Male,Albino,3,"['Chinstrap', 'Do-rag', 'Small Shades']",../punk_imgs/9135.png,23.97,https://www.larvalabs.com/cryptopunks/cryptopunk9135.png
9136,Human,Female,Light,3,"['Gold Chain', 'Purple Lipstick', 'Straight Hair Dark']",../punk_imgs/9136.png,32.32,https://www.larvalabs.com/cryptopunks/cryptopunk9136.png
9137,Human,Male,Dark,3,"['Luxurious Beard', 'Hoodie', '3D Glasses']",../punk_imgs/9137.png,300.0,https://www.larvalabs.com/cryptopunks/cryptopunk9137.png
9138,Human,Male,Dark,3,"['Handlebars', 'Big Shades', 'Headband']",../punk_imgs/9138.png,40.64714285714285,https://www.larvalabs.com/cryptopunks/cryptopunk9138.png
9139,Human,Male,Medium,4,"['Earring', 'Nerd Glasses', 'Mohawk Dark', 'Mole']",../punk_imgs/9139.png,22.97,https://www.larvalabs.com/cryptopunks/cryptopunk9139.png
9140,Human,Male,Dark,2,"['Stringy Hair', 'Luxurious Beard']",../punk_imgs/9140.png,4.59,https://www.larvalabs.com/cryptopunks/cryptopunk9140.png
9141,Human,Male,Light,2,"['Chinstrap', 'Crazy Hair']",../punk_imgs/9141.png,19.744999999999997,https://www.larvalabs.com/cryptopunks/cryptopunk9141.png
9142,Human,Male,Dark,4,"['Messy Hair', 'Classic Shades', 'Earring', 'Goat']",../punk_imgs/9142.png,47.82285714285714,https://www.larvalabs.com/cryptopunks/cryptopunk9142.png
9143,Human,Male,Dark,3,"['Vampire Hair', 'Earring', 'Goat']",../punk_imgs/9143.png,14.651428571428571,https://www.larvalabs.com/cryptopunks/cryptopunk9143.png
9144,Human,Male,Light,3,"['Big Shades', 'Goat', 'Mohawk']",../punk_imgs/9144.png,0.0,https://www.larvalabs.com/cryptopunks/cryptopunk9144.png
9145,Human,Female,Light,1,['Rosy Cheeks'],../punk_imgs/9145.png,0.0,https://www.larvalabs.com/cryptopunks/cryptopunk9145.png
9146,Human,Male,Light,3,"['Stringy Hair', 'Front Beard Dark', 'Eye Patch']",../punk_imgs/9146.png,32.382,https://www.larvalabs.com/cryptopunks/cryptopunk9146.png
9147,Human,Female,Dark,4,"['Mole', 'Horned Rim Glasses', 'Hot Lipstick', 'Blonde Bob']",../punk_imgs/9147.png,0.0,https://www.larvalabs.com/cryptopunks/cryptopunk9147.png
9148,Human,Female,Medium,2,"['Medical Mask', 'Mohawk Dark']",../punk_imgs/9148.png,0.0,https://www.larvalabs.com/cryptopunks/cryptopunk9148.png
9149,Human,Female,Medium,3,"['Wild White Hair', 'Purple Eye Shadow', 'Cigarette']",../punk_imgs/9149.png,2.5,https://www.larvalabs.com/cryptopunks/cryptopunk9149.png
9150,Human,Male,Dark,2,"['Crazy Hair', 'Big Beard']",../punk_imgs/9150.png,70.0,https://www.larvalabs.com/cryptopunks/cryptopunk9150.png
9151,Human,Female,Dark,2,"['Orange Side', 'Black Lipstick']",../punk_imgs/9151.png,0.0,https://www.larvalabs.com/cryptopunks/cryptopunk9151.png
9152,Human,Female,Light,3,"['Black Lipstick', 'Dark Hair', 'Cigarette']",../punk_imgs/9152.png,23.695714285714285,https://www.larvalabs.com/cryptopunks/cryptopunk9152.png
9153,Human,Female,Medium,2,"['Cap', 'Purple Eye Shadow']",../punk_imgs/9153.png,9.233333333333333,https://www.larvalabs.com/cryptopunks/cryptopunk9153.png
9154,Human,Male,Albino,2,"['Mohawk Thin', 'Chinstrap']",../punk_imgs/9154.png,0.0,https://www.larvalabs.com/cryptopunks/cryptopunk9154.png
9155,Human,Male,Light,3,"['Peak Spike', 'Nerd Glasses', 'Normal Beard']",../punk_imgs/9155.png,2.263333333333333,https://www.larvalabs.com/cryptopunks/cryptopunk9155.png
9156,Human,Male,Light,4,"['Normal Beard Black', 'Cap Forward', 'Frown', 'Horned Rim Glasses']",../punk_imgs/9156.png,0.0,https://www.larvalabs.com/cryptopunks/cryptopunk9156.png
9157,Human,Male,Dark,4,"['Stringy Hair', 'Shadow Beard', 'Earring', 'Eye Patch']",../punk_imgs/9157.png,64.75800000000001,https://www.larvalabs.com/cryptopunks/cryptopunk9157.png
9158,Human,Male,Light,3,"['Big Shades', 'Fedora', 'Goat']",../punk_imgs/9158.png,10.0,https://www.larvalabs.com/cryptopunks/cryptopunk9158.png
9159,Human,Male,Medium,3,"['Hoodie', 'Shadow Beard', 'Nerd Glasses']",../punk_imgs/9159.png,68.245,https://www.larvalabs.com/cryptopunks/cryptopunk9159.png
9160,Human,Female,Medium,3,"['Black Lipstick', 'Pilot Helmet', 'Medical Mask']",../punk_imgs/9160.png,4.945,https://www.larvalabs.com/cryptopunks/cryptopunk9160.png
9161,Human,Male,Light,3,"['Bandana', 'Normal Beard', 'Regular Shades']",../punk_imgs/9161.png,18.439999999999998,https://www.larvalabs.com/cryptopunks/cryptopunk9161.png
9162,Human,Male,Light,3,"['Cigarette', 'Front Beard Dark', 'Rosy Cheeks']",../punk_imgs/9162.png,3.063333333333334,https://www.larvalabs.com/cryptopunks/cryptopunk9162.png
9163,Human,Female,Medium,4,"['Black Lipstick', 'Bandana', 'Earring', 'Nerd Glasses']",../punk_imgs/9163.png,34.5,https://www.larvalabs.com/cryptopunks/cryptopunk9163.png
9164,Human,Female,Albino,3,"['Messy Hair', 'Purple Lipstick', 'Earring']",../punk_imgs/9164.png,12.795,https://www.larvalabs.com/cryptopunks/cryptopunk9164.png
9165,Human,Male,Albino,3,"['Cigarette', 'Frumpy Hair', 'Regular Shades']",../punk_imgs/9165.png,0.0,https://www.larvalabs.com/cryptopunks/cryptopunk9165.png
9166,Human,Male,Medium,3,"['Frown', 'Police Cap', 'Nerd Glasses']",../punk_imgs/9166.png,0.0,https://www.larvalabs.com/cryptopunks/cryptopunk9166.png
9167,Human,Female,Dark,3,"['Wild White Hair', 'Black Lipstick', 'Purple Eye Shadow']",../punk_imgs/9167.png,7.95,https://www.larvalabs.com/cryptopunks/cryptopunk9167.png
9168,Human,Male,Dark,4,"['Muttonchops', 'Knitted Cap', 'Smile', 'VR']",../punk_imgs/9168.png,54.166666666666664,https://www.larvalabs.com/cryptopunks/cryptopunk9168.png
9169,Human,Male,Medium,2,"['Peak Spike', '3D Glasses']",../punk_imgs/9169.png,0.0,https://www.larvalabs.com/cryptopunks/cryptopunk9169.png
9170,Human,Male,Medium,3,"['Normal Beard', 'Regular Shades', 'Cowboy Hat']",../punk_imgs/9170.png,10.0,https://www.larvalabs.com/cryptopunks/cryptopunk9170.png
9171,Human,Male,Medium,3,"['Front Beard', 'Cap', 'Nerd Glasses']",../punk_imgs/9171.png,20.3875,https://www.larvalabs.com/cryptopunks/cryptopunk9171.png
9172,Human,Male,Dark,3,"['Shadow Beard', 'Fedora', 'Nerd Glasses']",../punk_imgs/9172.png,0.0,https://www.larvalabs.com/cryptopunks/cryptopunk9172.png
9173,Human,Male,Albino,3,"['Cap', 'Classic Shades', 'Goat']",../punk_imgs/9173.png,36.6,https://www.larvalabs.com/cryptopunks/cryptopunk9173.png
9174,Human,Male,Albino,2,"['Stringy Hair', 'Front Beard Dark']",../punk_imgs/9174.png,36.222857142857144,https://www.larvalabs.com/cryptopunks/cryptopunk9174.png
9175,Human,Male,Dark,3,"['Vape', 'Goat', 'Clown Hair Green']",../punk_imgs/9175.png,0.0,https://www.larvalabs.com/cryptopunks/cryptopunk9175.png
9176,Human,Male,Medium,2,"['Front Beard Dark', 'Crazy Hair']",../punk_imgs/9176.png,18.5,https://www.larvalabs.com/cryptopunks/cryptopunk9176.png
9177,Human,Female,Medium,3,"['Purple Eye Shadow', 'Hot Lipstick', 'Half Shaved']",../punk_imgs/9177.png,18.0,https://www.larvalabs.com/cryptopunks/cryptopunk9177.png
9178,Human,Male,Medium,4,"['Cigarette', 'Front Beard', 'Earring', 'Nerd Glasses']",../punk_imgs/9178.png,38.5,https://www.larvalabs.com/cryptopunks/cryptopunk9178.png
9179,Human,Male,Medium,3,"['Cigarette', 'Normal Beard Black', 'Mohawk']",../punk_imgs/9179.png,4.99,https://www.larvalabs.com/cryptopunks/cryptopunk9179.png
9180,Human,Male,Medium,4,"['Bandana', 'Luxurious Beard', 'Big Shades', 'Earring']",../punk_imgs/9180.png,0.1,https://www.larvalabs.com/cryptopunks/cryptopunk9180.png
9181,Human,Female,Medium,3,"['Cap', 'Big Shades', 'Black Lipstick']",../punk_imgs/9181.png,0.5,https://www.larvalabs.com/cryptopunks/cryptopunk9181.png
9182,Human,Female,Medium,3,"['Bandana', 'Horned Rim Glasses', 'Earring']",../punk_imgs/9182.png,8.295,https://www.larvalabs.com/cryptopunks/cryptopunk9182.png
9183,Human,Female,Dark,3,"['Red Mohawk', 'Black Lipstick', 'Clown Eyes Blue']",../punk_imgs/9183.png,1.8,https://www.larvalabs.com/cryptopunks/cryptopunk9183.png
9184,Human,Male,Dark,3,"['Cigarette', 'Messy Hair', 'Luxurious Beard']",../punk_imgs/9184.png,0.0,https://www.larvalabs.com/cryptopunks/cryptopunk9184.png
9185,Human,Male,Albino,2,"['Purple Hair', 'Normal Beard']",../punk_imgs/9185.png,0.19,https://www.larvalabs.com/cryptopunks/cryptopunk9185.png
9186,Human,Female,Albino,3,"['Knitted Cap', 'Purple Lipstick', 'Nerd Glasses']",../punk_imgs/9186.png,0.0,https://www.larvalabs.com/cryptopunks/cryptopunk9186.png
9187,Human,Male,Light,3,"['Mohawk Thin', 'Earring', 'Goat']",../punk_imgs/9187.png,7.796666666666667,https://www.larvalabs.com/cryptopunks/cryptopunk9187.png
9188,Human,Female,Light,4,"['Wild White Hair', 'Hot Lipstick', 'Earring', 'Cigarette']",../punk_imgs/9188.png,41.295,https://www.larvalabs.com/cryptopunks/cryptopunk9188.png
9189,Human,Male,Dark,3,"['Front Beard', 'Fedora', 'Earring']",../punk_imgs/9189.png,13.9375,https://www.larvalabs.com/cryptopunks/cryptopunk9189.png
9190,Human,Male,Albino,2,"['Earring', 'Small Shades']",../punk_imgs/9190.png,20.744999999999997,https://www.larvalabs.com/cryptopunks/cryptopunk9190.png
9191,Human,Female,Light,3,"['Clown Eyes Green', 'Wild Blonde', 'Purple Lipstick']",../punk_imgs/9191.png,0.0,https://www.larvalabs.com/cryptopunks/cryptopunk9191.png
9192,Human,Male,Dark,3,"['Muttonchops', 'Smile', 'Mohawk']",../punk_imgs/9192.png,29.808333333333337,https://www.larvalabs.com/cryptopunks/cryptopunk9192.png
9193,Human,Female,Light,3,"['Wild White Hair', 'Clown Eyes Green', 'Cigarette']",../punk_imgs/9193.png,17.745,https://www.larvalabs.com/cryptopunks/cryptopunk9193.png
9194,Human,Female,Albino,2,"['Tassle Hat', 'Hot Lipstick']",../punk_imgs/9194.png,13.5,https://www.larvalabs.com/cryptopunks/cryptopunk9194.png
9195,Human,Female,Albino,2,"['Blonde Short', 'Nerd Glasses']",../punk_imgs/9195.png,0.05,https://www.larvalabs.com/cryptopunks/cryptopunk9195.png
9196,Human,Male,Light,2,"['Crazy Hair', 'Clown Eyes Green']",../punk_imgs/9196.png,0.0,https://www.larvalabs.com/cryptopunks/cryptopunk9196.png
9197,Human,Male,Medium,2,"['Front Beard Dark', 'Shaved Head']",../punk_imgs/9197.png,60.0456025,https://www.larvalabs.com/cryptopunks/cryptopunk9197.png
9198,Human,Male,Dark,2,"['Bandana', '3D Glasses']",../punk_imgs/9198.png,58.333333333333336,https://www.larvalabs.com/cryptopunks/cryptopunk9198.png
9199,Human,Male,Light,3,"['Vape', 'Mustache', 'Headband']",../punk_imgs/9199.png,0.0,https://www.larvalabs.com/cryptopunks/cryptopunk9199.png
9200,Human,Female,Light,2,"['Eye Mask', 'Mohawk Dark']",../punk_imgs/9200.png,51.09,https://www.larvalabs.com/cryptopunks/cryptopunk9200.png
9201,Human,Female,Light,2,"['Welding Goggles', 'Straight Hair Blonde']",../punk_imgs/9201.png,0.0,https://www.larvalabs.com/cryptopunks/cryptopunk9201.png
9202,Human,Male,Dark,3,"['Messy Hair', 'Big Shades', 'Pipe']",../punk_imgs/9202.png,0.0,https://www.larvalabs.com/cryptopunks/cryptopunk9202.png
9203,Zombie,Male,,4,"['Clown Nose', 'Cap Forward', 'Goat', 'Mole']",../punk_imgs/9203.png,9.99,https://www.larvalabs.com/cryptopunks/cryptopunk9203.png
9204,Human,Male,Light,3,"['Stringy Hair', 'Cigarette', 'Clown Eyes Green']",../punk_imgs/9204.png,9.61,https://www.larvalabs.com/cryptopunks/cryptopunk9204.png
9205,Human,Female,Medium,4,"['Mole', 'Big Shades', 'Earring', 'Straight Hair Dark']",../punk_imgs/9205.png,10.3125,https://www.larvalabs.com/cryptopunks/cryptopunk9205.png
9206,Human,Male,Light,4,"['Handlebars', 'Headband', 'Pipe', 'Eye Patch']",../punk_imgs/9206.png,0.0,https://www.larvalabs.com/cryptopunks/cryptopunk9206.png
9207,Human,Male,Dark,4,"['Hoodie', 'Shadow Beard', 'Vape', 'Nerd Glasses']",../punk_imgs/9207.png,0.0,https://www.larvalabs.com/cryptopunks/cryptopunk9207.png
9208,Human,Male,Light,2,"['Shadow Beard', 'Vape']",../punk_imgs/9208.png,43.315,https://www.larvalabs.com/cryptopunks/cryptopunk9208.png
9209,Human,Male,Dark,3,"['Stringy Hair', 'Cigarette', 'Luxurious Beard']",../punk_imgs/9209.png,0.0,https://www.larvalabs.com/cryptopunks/cryptopunk9209.png
9210,Human,Male,Light,4,"['Normal Beard Black', 'Mohawk Thin', 'Earring', 'Eye Patch']",../punk_imgs/9210.png,23.166666666666668,https://www.larvalabs.com/cryptopunks/cryptopunk9210.png
9211,Human,Female,Dark,4,"['Black Lipstick', 'Silver Chain', 'Half Shaved', 'Clown Eyes Blue']",../punk_imgs/9211.png,26.0,https://www.larvalabs.com/cryptopunks/cryptopunk9211.png
9212,Human,Male,Albino,3,"['Bandana', 'Luxurious Beard', 'Eye Patch']",../punk_imgs/9212.png,99.0,https://www.larvalabs.com/cryptopunks/cryptopunk9212.png
9213,Human,Female,Dark,4,"['Clown Eyes Green', 'Hot Lipstick', 'Dark Hair', 'Earring']",../punk_imgs/9213.png,0.3,https://www.larvalabs.com/cryptopunks/cryptopunk9213.png
9214,Human,Male,Light,2,"['Eye Mask', 'Top Hat']",../punk_imgs/9214.png,50.995000000000005,https://www.larvalabs.com/cryptopunks/cryptopunk9214.png
9215,Human,Female,Albino,3,"['Mole', 'Stringy Hair', 'Purple Lipstick']",../punk_imgs/9215.png,94.99,https://www.larvalabs.com/cryptopunks/cryptopunk9215.png
9216,Human,Male,Medium,3,"['Vampire Hair', 'Gold Chain', 'Horned Rim Glasses']",../punk_imgs/9216.png,13.793333333333335,https://www.larvalabs.com/cryptopunks/cryptopunk9216.png
9217,Human,Female,Dark,3,"['Purple Eye Shadow', 'Mohawk Thin', 'Earring']",../punk_imgs/9217.png,36.983333333333334,https://www.larvalabs.com/cryptopunks/cryptopunk9217.png
9218,Human,Male,Dark,3,"['Front Beard', 'Shaved Head', 'Eye Patch']",../punk_imgs/9218.png,22.72,https://www.larvalabs.com/cryptopunks/cryptopunk9218.png
9219,Human,Male,Dark,2,"['Vampire Hair', '3D Glasses']",../punk_imgs/9219.png,1.145,https://www.larvalabs.com/cryptopunks/cryptopunk9219.png
9220,Human,Male,Medium,3,"['Big Shades', 'Chinstrap', 'Purple Hair']",../punk_imgs/9220.png,19.466666666666665,https://www.larvalabs.com/cryptopunks/cryptopunk9220.png
9221,Human,Male,Medium,3,"['Cigarette', 'Classic Shades', 'Mohawk Dark']",../punk_imgs/9221.png,0.0,https://www.larvalabs.com/cryptopunks/cryptopunk9221.png
9222,Human,Male,Albino,2,"['Nerd Glasses', 'Knitted Cap']",../punk_imgs/9222.png,0.0,https://www.larvalabs.com/cryptopunks/cryptopunk9222.png
9223,Human,Female,Dark,3,"['Pink With Hat', 'Regular Shades', 'Purple Lipstick']",../punk_imgs/9223.png,118.0,https://www.larvalabs.com/cryptopunks/cryptopunk9223.png
9224,Human,Female,Medium,3,"['Vape', 'Wild White Hair', 'Earring']",../punk_imgs/9224.png,29.666666666666668,https://www.larvalabs.com/cryptopunks/cryptopunk9224.png
9225,Human,Male,Light,3,"['Bandana', 'Muttonchops', 'Pipe']",../punk_imgs/9225.png,30.037142857142857,https://www.larvalabs.com/cryptopunks/cryptopunk9225.png
9226,Human,Male,Dark,3,"['Peak Spike', 'Handlebars', 'Big Shades']",../punk_imgs/9226.png,0.0,https://www.larvalabs.com/cryptopunks/cryptopunk9226.png
9227,Human,Male,Albino,2,"['Clown Eyes Blue', 'Headband']",../punk_imgs/9227.png,0.0,https://www.larvalabs.com/cryptopunks/cryptopunk9227.png
9228,Human,Female,Dark,3,"['Black Lipstick', 'Mohawk', 'Horned Rim Glasses']",../punk_imgs/9228.png,0.25,https://www.larvalabs.com/cryptopunks/cryptopunk9228.png
9229,Human,Female,Medium,3,"['Vape', 'Crazy Hair', 'Classic Shades']",../punk_imgs/9229.png,1.0,https://www.larvalabs.com/cryptopunks/cryptopunk9229.png
9230,Human,Female,Albino,3,"['Tassle Hat', 'Pipe', 'Black Lipstick']",../punk_imgs/9230.png,0.0,https://www.larvalabs.com/cryptopunks/cryptopunk9230.png
9231,Human,Male,Light,3,"['Stringy Hair', 'Mustache', 'Regular Shades']",../punk_imgs/9231.png,0.0,https://www.larvalabs.com/cryptopunks/cryptopunk9231.png
9232,Human,Male,Dark,2,"['Cigarette', 'Fedora']",../punk_imgs/9232.png,0.0,https://www.larvalabs.com/cryptopunks/cryptopunk9232.png
9233,Human,Male,Light,3,"['Bandana', 'Earring', 'Clown Eyes Green']",../punk_imgs/9233.png,8.5525,https://www.larvalabs.com/cryptopunks/cryptopunk9233.png
9234,Human,Male,Medium,3,"['Luxurious Beard', 'Knitted Cap', 'Medical Mask']",../punk_imgs/9234.png,0.25,https://www.larvalabs.com/cryptopunks/cryptopunk9234.png
9235,Human,Male,Light,4,"['Cigarette', 'Clown Nose', 'Normal Beard Black', 'Hoodie']",../punk_imgs/9235.png,63.71333333333333,https://www.larvalabs.com/cryptopunks/cryptopunk9235.png
9236,Human,Male,Light,2,"['Classic Shades', 'Mohawk Dark']",../punk_imgs/9236.png,28.3,https://www.larvalabs.com/cryptopunks/cryptopunk9236.png
9237,Human,Female,Medium,4,"['Orange Side', 'Earring', 'Clown Eyes Blue', 'Cigarette']",../punk_imgs/9237.png,0.0,https://www.larvalabs.com/cryptopunks/cryptopunk9237.png
9238,Human,Male,Medium,2,"['Shaved Head', 'Regular Shades']",../punk_imgs/9238.png,0.0,https://www.larvalabs.com/cryptopunks/cryptopunk9238.png
9239,Human,Male,Medium,3,"['Handlebars', 'Big Shades', 'Crazy Hair']",../punk_imgs/9239.png,18.833333333333332,https://www.larvalabs.com/cryptopunks/cryptopunk9239.png
9240,Human,Female,Dark,2,"['Mole', 'Orange Side']",../punk_imgs/9240.png,69.99,https://www.larvalabs.com/cryptopunks/cryptopunk9240.png
9241,Human,Male,Dark,4,"['Earring', 'Regular Shades', 'Big Beard', 'Mohawk Dark']",../punk_imgs/9241.png,0.0,https://www.larvalabs.com/cryptopunks/cryptopunk9241.png
9242,Human,Male,Light,3,"['Frown', 'Mustache', 'Knitted Cap']",../punk_imgs/9242.png,36.0,https://www.larvalabs.com/cryptopunks/cryptopunk9242.png
9243,Human,Male,Dark,3,"['Peak Spike', 'Mustache', 'Mole']",../punk_imgs/9243.png,5.333333333333333,https://www.larvalabs.com/cryptopunks/cryptopunk9243.png
9244,Human,Female,Dark,4,"['Clown Nose', 'Clown Eyes Green', 'Hot Lipstick', 'Wild Hair']",../punk_imgs/9244.png,0.0,https://www.larvalabs.com/cryptopunks/cryptopunk9244.png
9245,Human,Male,Medium,4,"['Fedora', 'Mustache', 'Earring', 'Nerd Glasses']",../punk_imgs/9245.png,33.206,https://www.larvalabs.com/cryptopunks/cryptopunk9245.png
9246,Human,Male,Albino,1,['Clown Eyes Green'],../punk_imgs/9246.png,0.0,https://www.larvalabs.com/cryptopunks/cryptopunk9246.png
9247,Human,Female,Light,3,"['Eye Mask', 'Straight Hair', 'Purple Lipstick']",../punk_imgs/9247.png,65.93,https://www.larvalabs.com/cryptopunks/cryptopunk9247.png
9248,Human,Female,Light,3,"['Bandana', 'Hot Lipstick', 'VR']",../punk_imgs/9248.png,29.97,https://www.larvalabs.com/cryptopunks/cryptopunk9248.png
9249,Human,Male,Medium,3,"['Cigarette', 'Cap Forward', 'Shadow Beard']",../punk_imgs/9249.png,35.998000000000005,https://www.larvalabs.com/cryptopunks/cryptopunk9249.png
9250,Human,Male,Medium,4,"['Messy Hair', 'Handlebars', 'Classic Shades', 'Earring']",../punk_imgs/9250.png,2.2333333333333334,https://www.larvalabs.com/cryptopunks/cryptopunk9250.png
9251,Human,Male,Medium,3,"['Stringy Hair', 'Nerd Glasses', 'Medical Mask']",../punk_imgs/9251.png,0.0,https://www.larvalabs.com/cryptopunks/cryptopunk9251.png
9252,Human,Male,Light,3,"['Wild Hair', 'Vape', 'Regular Shades']",../punk_imgs/9252.png,13.798000000000002,https://www.larvalabs.com/cryptopunks/cryptopunk9252.png
9253,Human,Female,Light,3,"['Tassle Hat', 'Hot Lipstick', 'Earring']",../punk_imgs/9253.png,18.35,https://www.larvalabs.com/cryptopunks/cryptopunk9253.png
9254,Human,Male,Light,3,"['Shadow Beard', 'Clown Hair Green', 'Eye Patch']",../punk_imgs/9254.png,40.330000000000005,https://www.larvalabs.com/cryptopunks/cryptopunk9254.png
9255,Human,Male,Light,2,"['Normal Beard Black', 'Mohawk Dark']",../punk_imgs/9255.png,30.0,https://www.larvalabs.com/cryptopunks/cryptopunk9255.png
9256,Human,Male,Light,3,"['Mohawk Thin', 'Mustache', '3D Glasses']",../punk_imgs/9256.png,0.0,https://www.larvalabs.com/cryptopunks/cryptopunk9256.png
9257,Human,Female,Dark,2,"['Hot Lipstick', 'Clown Eyes Blue']",../punk_imgs/9257.png,0.0,https://www.larvalabs.com/cryptopunks/cryptopunk9257.png
9258,Human,Female,Medium,3,"['Welding Goggles', 'Straight Hair', 'Cigarette']",../punk_imgs/9258.png,55.333333333333336,https://www.larvalabs.com/cryptopunks/cryptopunk9258.png
9259,Human,Male,Medium,2,"['Stringy Hair', 'Frown']",../punk_imgs/9259.png,0.7,https://www.larvalabs.com/cryptopunks/cryptopunk9259.png
