punk_id,type,gender,skin_tone,attr_count,attributes,skin_tone_color,avg_price,img_url
759,Human,Female,Dark,2,"['Purple Eye Shadow', 'Dark Hair']",#A4031F,31.945999999999998,https://www.larvalabs.com/cryptopunks/cryptopunk759.png
760,Human,Female,Albino,2,"['Black Lipstick', 'Frumpy Hair']",#F2DC5D,0.0,https://www.larvalabs.com/cryptopunks/cryptopunk760.png
761,Human,Female,Dark,2,"['Purple Lipstick', 'Straight Hair Dark']",#A4031F,0.0,https://www.larvalabs.com/cryptopunks/cryptopunk761.png
762,Human,Male,Albino,1,['Purple Hair'],#F2DC5D,70.0,https://www.larvalabs.com/cryptopunks/cryptopunk762.png
763,Human,Male,Medium,1,['Mohawk'],#DB9065,0.0,https://www.larvalabs.com/cryptopunks/cryptopunk763.png
764,Human,Male,Medium,2,"['Horned Rim Glasses', 'Headband']",#DB9065,0.0,https://www.larvalabs.com/cryptopunks/cryptopunk764.png
765,Human,Male,Medium,3,"['Hoodie', 'Goat', 'Clown Eyes Green']",#DB9065,32.0,https://www.larvalabs.com/cryptopunks/cryptopunk765.png
766,Human,Female,Medium,3,"['Black Lipstick', 'Horned Rim Glasses', 'Crazy Hair']",#DB9065,0.0,https://www.larvalabs.com/cryptopunks/cryptopunk766.png
767,Human,Female,Light,3,"['Tassle Hat', 'Black Lipstick', 'Earring']",#F2A359,0.0,https://www.larvalabs.com/cryptopunks/cryptopunk767.png
768,Human,Male,Light,4,"['Cap Forward', 'Big Shades', 'Muttonchops', 'Earring']",#F2A359,0.0,https://www.larvalabs.com/cryptopunks/cryptopunk768.png
769,Human,Male,Medium,2,"['Silver Chain', 'Fedora']",#DB9065,87.94666666666667,https://www.larvalabs.com/cryptopunks/cryptopunk769.png
770,Human,Male,Dark,3,"['Luxurious Beard', 'Crazy Hair', 'Regular Shades']",#A4031F,0.0,https://www.larvalabs.com/cryptopunks/cryptopunk770.png
771,Human,Male,Medium,3,"['Stringy Hair', 'Shadow Beard', 'VR']",#DB9065,0.0,https://www.larvalabs.com/cryptopunks/cryptopunk771.png
772,Human,Male,Light,2,"['Normal Beard Black', 'Hoodie']",#F2A359,24.0,https://www.larvalabs.com/cryptopunks/cryptopunk772.png
773,Human,Female,Albino,3,"['Purple Eye Shadow', 'Straight Hair', 'Hot Lipstick']",#F2DC5D,44.498000000000005,https://www.larvalabs.com/cryptopunks/cryptopunk773.png
774,Human,Male,Medium,3,"['Shadow Beard', 'Earring', 'Do-rag']",#DB9065,80.5,https://www.larvalabs.com/cryptopunks/cryptopunk774.png
775,Human,Male,Medium,2,"['Peak Spike', 'Eye Patch']",#DB9065,0.0,https://www.larvalabs.com/cryptopunks/cryptopunk775.png
776,Human,Female,Dark,2,"['Tassle Hat', 'Purple Lipstick']",#A4031F,0.0,https://www.larvalabs.com/cryptopunks/cryptopunk776.png
777,Human,Male,Medium,4,"['Spots', 'Chinstrap', 'Earring', 'Mohawk']",#DB9065,18.99,https://www.larvalabs.com/cryptopunks/cryptopunk777.png
778,Human,Female,Albino,3,"['Blue Eye Shadow', 'Clown Hair Green', 'Purple Lipstick']",#F2DC5D,0.0,https://www.larvalabs.com/cryptopunks/cryptopunk778.png
779,Human,Male,Albino,2,"['Cap', 'Eye Patch']",#F2DC5D,0.0,https://www.larvalabs.com/cryptopunks/cryptopunk779.png
780,Human,Female,Dark,2,"['Big Shades', 'Wild Blonde']",#A4031F,0.0,https://www.larvalabs.com/cryptopunks/cryptopunk780.png
781,Human,Male,Light,4,"['Police Cap', 'Front Beard Dark', 'Earring', 'Regular Shades']",#F2A359,0.0,https://www.larvalabs.com/cryptopunks/cryptopunk781.png
782,Human,Female,Light,2,"['Classic Shades', 'Blonde Bob']",#F2A359,52.212500000000006,https://www.larvalabs.com/cryptopunks/cryptopunk782.png
783,Human,Male,Light,2,"['Horned Rim Glasses', 'Mohawk']",#F2A359,0.0,https://www.larvalabs.com/cryptopunks/cryptopunk783.png
784,Human,Male,Light,4,"['Mohawk Thin', 'Silver Chain', 'Medical Mask', '3D Glasses']",#F2A359,98.66333333333334,https://www.larvalabs.com/cryptopunks/cryptopunk784.png
785,Human,Male,Medium,2,"['Frumpy Hair', 'Earring']",#DB9065,0.0,https://www.larvalabs.com/cryptopunks/cryptopunk785.png
786,Human,Male,Light,3,"['Vampire Hair', 'Earring', 'Normal Beard']",#F2A359,0.0,https://www.larvalabs.com/cryptopunks/cryptopunk786.png
787,Human,Male,Medium,3,"['Cap Forward', 'Shadow Beard', 'Earring']",#DB9065,0.0,https://www.larvalabs.com/cryptopunks/cryptopunk787.png
788,Human,Male,Light,4,"['Mohawk Thin', 'Earring', 'Clown Eyes Green', 'Mole']",#F2A359,0.0,https://www.larvalabs.com/cryptopunks/cryptopunk788.png
789,Human,Female,Light,1,['Cap'],#F2A359,0.0,https://www.larvalabs.com/cryptopunks/cryptopunk789.png
790,Human,Female,Light,2,"['Cap', 'Horned Rim Glasses']",#F2A359,0.0,https://www.larvalabs.com/cryptopunks/cryptopunk790.png
791,Human,Male,Dark,4,"['Shadow Beard', 'Earring', 'Small Shades', 'Mohawk Dark']",#A4031F,0.0,https://www.larvalabs.com/cryptopunks/cryptopunk791.png
792,Human,Male,Light,2,"['Bandana', 'Clown Eyes Blue']",#F2A359,0.0,https://www.larvalabs.com/cryptopunks/cryptopunk792.png
793,Human,Male,Medium,2,"['Shadow Beard', 'Purple Hair']",#DB9065,112.19000000000001,https://www.larvalabs.com/cryptopunks/cryptopunk793.png
794,Human,Male,Medium,2,"['Clown Nose', 'Headband']",#DB9065,117.33333333333333,https://www.larvalabs.com/cryptopunks/cryptopunk794.png
795,Human,Female,Medium,3,"['Blue Eye Shadow', 'Crazy Hair', 'Hot Lipstick']",#DB9065,0.0,https://www.larvalabs.com/cryptopunks/cryptopunk795.png
796,Human,Female,Light,3,"['Bandana', 'Classic Shades', 'Purple Lipstick']",#F2A359,0.0,https://www.larvalabs.com/cryptopunks/cryptopunk796.png
797,Human,Male,Medium,2,"['Cigarette', 'Bandana']",#DB9065,47.92,https://www.larvalabs.com/cryptopunks/cryptopunk797.png
798,Human,Male,Dark,1,['Spots'],#A4031F,0.0,https://www.larvalabs.com/cryptopunks/cryptopunk798.png
799,Human,Male,Light,2,"['Fedora', 'Mole']",#F2A359,0.0,https://www.larvalabs.com/cryptopunks/cryptopunk799.png
800,Human,Male,Light,2,"['Classic Shades', 'Crazy Hair']",#F2A359,130.41,https://www.larvalabs.com/cryptopunks/cryptopunk800.png
801,Human,Male,Light,2,"['Shaved Head', 'Small Shades']",#F2A359,0.0,https://www.larvalabs.com/cryptopunks/cryptopunk801.png
802,Human,Male,Albino,2,"['Hoodie', 'Eye Patch']",#F2DC5D,0.0,https://www.larvalabs.com/cryptopunks/cryptopunk802.png
803,Human,Male,Dark,2,"['Messy Hair', 'Nerd Glasses']",#A4031F,25.633333333333336,https://www.larvalabs.com/cryptopunks/cryptopunk803.png
804,Human,Male,Dark,2,"['Messy Hair', 'Vape']",#A4031F,0.0,https://www.larvalabs.com/cryptopunks/cryptopunk804.png
805,Human,Male,Light,2,"['Mohawk Thin', 'Shadow Beard']",#F2A359,0.0,https://www.larvalabs.com/cryptopunks/cryptopunk805.png
806,Human,Male,Medium,2,"['Clown Nose', 'Mohawk']",#DB9065,0.0,https://www.larvalabs.com/cryptopunks/cryptopunk806.png
807,Human,Male,Dark,3,"['Cap', 'Handlebars', 'Earring']",#A4031F,20.266666666666666,https://www.larvalabs.com/cryptopunks/cryptopunk807.png
808,Human,Male,Light,3,"['Peak Spike', 'Shadow Beard', 'Earring']",#F2A359,0.0,https://www.larvalabs.com/cryptopunks/cryptopunk808.png
809,Human,Male,Dark,2,"['Earring', 'Shaved Head']",#A4031F,0.0,https://www.larvalabs.com/cryptopunks/cryptopunk809.png
810,Human,Male,Light,3,"['Front Beard', 'Clown Eyes Blue', 'Hoodie']",#F2A359,0.0,https://www.larvalabs.com/cryptopunks/cryptopunk810.png
811,Human,Male,Light,3,"['Stringy Hair', 'Front Beard', 'Earring']",#F2A359,0.0,https://www.larvalabs.com/cryptopunks/cryptopunk811.png
812,Human,Male,Medium,2,"['Clown Eyes Green', 'Mohawk Dark']",#DB9065,6.0,https://www.larvalabs.com/cryptopunks/cryptopunk812.png
813,Human,Female,Light,1,['Wild White Hair'],#F2A359,0.0,https://www.larvalabs.com/cryptopunks/cryptopunk813.png
814,Human,Male,Medium,3,"['Earring', 'Knitted Cap', '3D Glasses']",#DB9065,111.7175,https://www.larvalabs.com/cryptopunks/cryptopunk814.png
815,Human,Female,Light,2,"['Blonde Bob', 'Cigarette']",#F2A359,0.0,https://www.larvalabs.com/cryptopunks/cryptopunk815.png
816,Human,Male,Albino,2,"['Cap', 'Mole']",#F2DC5D,0.0,https://www.larvalabs.com/cryptopunks/cryptopunk816.png
817,Human,Male,Dark,2,"['Muttonchops', 'Wild Hair']",#A4031F,68.8,https://www.larvalabs.com/cryptopunks/cryptopunk817.png
818,Human,Female,Medium,3,"['Clown Eyes Green', 'Wild Blonde', 'Earring']",#DB9065,145.0,https://www.larvalabs.com/cryptopunks/cryptopunk818.png
819,Human,Male,Light,4,"['Shadow Beard', 'Headband', 'Pipe', '3D Glasses']",#F2A359,12.0,https://www.larvalabs.com/cryptopunks/cryptopunk819.png
820,Human,Male,Medium,2,"['Cigarette', 'Mohawk Thin']",#DB9065,22.381666666666664,https://www.larvalabs.com/cryptopunks/cryptopunk820.png
821,Human,Male,Medium,2,"['Police Cap', 'Big Shades']",#DB9065,0.0,https://www.larvalabs.com/cryptopunks/cryptopunk821.png
822,Human,Female,Dark,2,"['Blonde Bob', '3D Glasses']",#A4031F,0.0,https://www.larvalabs.com/cryptopunks/cryptopunk822.png
823,Human,Male,Light,2,"['Front Beard', 'Regular Shades']",#F2A359,0.0,https://www.larvalabs.com/cryptopunks/cryptopunk823.png
824,Human,Male,Dark,2,"['Beanie', 'Nerd Glasses']",#A4031F,33.5,https://www.larvalabs.com/cryptopunks/cryptopunk824.png
825,Human,Female,Light,4,"['Wild Hair', 'Purple Lipstick', 'Rosy Cheeks', 'Earring']",#F2A359,26.495,https://www.larvalabs.com/cryptopunks/cryptopunk825.png
826,Human,Female,Albino,2,"['Messy Hair', 'Black Lipstick']",#F2DC5D,0.0,https://www.larvalabs.com/cryptopunks/cryptopunk826.png
827,Human,Male,Light,2,"['Top Hat', 'VR']",#F2A359,81.83333333333333,https://www.larvalabs.com/cryptopunks/cryptopunk827.png
828,Human,Female,Light,2,"['Hot Lipstick', 'Stringy Hair']",#F2A359,0.0,https://www.larvalabs.com/cryptopunks/cryptopunk828.png
829,Human,Female,Light,2,"['Mohawk', 'Hot Lipstick']",#F2A359,0.0,https://www.larvalabs.com/cryptopunks/cryptopunk829.png
830,Human,Female,Light,3,"['Hot Lipstick', 'Wild Blonde', 'Earring']",#F2A359,0.0,https://www.larvalabs.com/cryptopunks/cryptopunk830.png
831,Human,Female,Albino,2,"['Half Shaved', 'Purple Lipstick']",#F2DC5D,0.0,https://www.larvalabs.com/cryptopunks/cryptopunk831.png
832,Human,Female,Dark,2,"['Red Mohawk', 'Cigarette']",#A4031F,0.0,https://www.larvalabs.com/cryptopunks/cryptopunk832.png
833,Human,Male,Dark,2,"['Shadow Beard', 'Crazy Hair']",#A4031F,0.0,https://www.larvalabs.com/cryptopunks/cryptopunk833.png
834,Human,Female,Medium,2,"['Straight Hair Blonde', 'Cigarette']",#DB9065,0.0,https://www.larvalabs.com/cryptopunks/cryptopunk834.png
835,Human,Female,Dark,3,"['Stringy Hair', 'Earring', 'Clown Eyes Blue']",#A4031F,0.0,https://www.larvalabs.com/cryptopunks/cryptopunk835.png
836,Human,Male,Medium,2,"['Front Beard Dark', 'Knitted Cap']",#DB9065,61.85,https://www.larvalabs.com/cryptopunks/cryptopunk836.png
837,Human,Female,Light,2,"['Red Mohawk', 'Black Lipstick']",#F2A359,0.0,https://www.larvalabs.com/cryptopunks/cryptopunk837.png
838,Human,Female,Light,1,['Pilot Helmet'],#F2A359,3.0,https://www.larvalabs.com/cryptopunks/cryptopunk838.png
839,Human,Female,Albino,3,"['Mole', 'Purple Eye Shadow', 'Frumpy Hair']",#F2DC5D,18.819999999999997,https://www.larvalabs.com/cryptopunks/cryptopunk839.png
840,Human,Male,Dark,3,"['Cigarette', 'Mustache', 'Mohawk Dark']",#A4031F,0.0,https://www.larvalabs.com/cryptopunks/cryptopunk840.png
841,Human,Male,Medium,3,"['Earring', 'Goat', 'Mohawk']",#DB9065,0.0,https://www.larvalabs.com/cryptopunks/cryptopunk841.png
842,Human,Male,Medium,3,"['Purple Hair', 'Nerd Glasses', 'Smile']",#DB9065,25.0,https://www.larvalabs.com/cryptopunks/cryptopunk842.png
843,Human,Female,Light,4,"['Pilot Helmet', 'Purple Lipstick', 'Earring', 'Cigarette']",#F2A359,84.86333333333333,https://www.larvalabs.com/cryptopunks/cryptopunk843.png
844,Human,Female,Dark,2,"['Purple Eye Shadow', 'Stringy Hair']",#A4031F,0.0,https://www.larvalabs.com/cryptopunks/cryptopunk844.png
845,Human,Female,Light,2,"['Clown Eyes Green', 'Headband']",#F2A359,37.51,https://www.larvalabs.com/cryptopunks/cryptopunk845.png
846,Human,Male,Light,3,"['Earring', 'Headband', 'Small Shades']",#F2A359,2.7,https://www.larvalabs.com/cryptopunks/cryptopunk846.png
847,Human,Male,Light,2,"['Clown Nose', 'Mohawk Thin']",#F2A359,0.0,https://www.larvalabs.com/cryptopunks/cryptopunk847.png
848,Human,Male,Light,3,"['Messy Hair', 'Classic Shades', 'Mustache']",#F2A359,32.5,https://www.larvalabs.com/cryptopunks/cryptopunk848.png
849,Human,Male,Medium,1,['Knitted Cap'],#DB9065,0.0,https://www.larvalabs.com/cryptopunks/cryptopunk849.png
850,Human,Male,Light,2,"['Bandana', 'Regular Shades']",#F2A359,6.5,https://www.larvalabs.com/cryptopunks/cryptopunk850.png
851,Human,Male,Medium,1,['Top Hat'],#DB9065,0.0,https://www.larvalabs.com/cryptopunks/cryptopunk851.png
852,Human,Male,Light,3,"['Classic Shades', 'Goat', 'Do-rag']",#F2A359,28.360000000000003,https://www.larvalabs.com/cryptopunks/cryptopunk852.png
853,Human,Male,Dark,3,"['Mustache', 'Knitted Cap', 'Regular Shades']",#A4031F,15.5,https://www.larvalabs.com/cryptopunks/cryptopunk853.png
854,Human,Male,Dark,2,"['Messy Hair', 'Earring']",#A4031F,21.9,https://www.larvalabs.com/cryptopunks/cryptopunk854.png
855,Human,Female,Albino,2,"['Bandana', 'Eye Patch']",#F2DC5D,56.9225,https://www.larvalabs.com/cryptopunks/cryptopunk855.png
856,Human,Male,Light,2,"['Cap Forward', 'Regular Shades']",#F2A359,0.0,https://www.larvalabs.com/cryptopunks/cryptopunk856.png
857,Human,Female,Light,3,"['Tassle Hat', 'Clown Eyes Green', 'Purple Lipstick']",#F2A359,115.0,https://www.larvalabs.com/cryptopunks/cryptopunk857.png
858,Human,Female,Medium,2,"['Clown Eyes Green', 'Straight Hair Blonde']",#DB9065,0.0,https://www.larvalabs.com/cryptopunks/cryptopunk858.png
859,Human,Male,Dark,3,"['Chinstrap', 'Knitted Cap', 'VR']",#A4031F,0.0,https://www.larvalabs.com/cryptopunks/cryptopunk859.png
860,Human,Male,Light,2,"['Normal Beard', 'Cowboy Hat']",#F2A359,0.0,https://www.larvalabs.com/cryptopunks/cryptopunk860.png
861,Human,Female,Dark,1,['Straight Hair'],#A4031F,28.93,https://www.larvalabs.com/cryptopunks/cryptopunk861.png
862,Human,Male,Dark,4,"['Cigarette', 'Silver Chain', 'Mole', 'Cowboy Hat']",#A4031F,62.095,https://www.larvalabs.com/cryptopunks/cryptopunk862.png
863,Human,Female,Albino,1,['Black Lipstick'],#F2DC5D,0.0,https://www.larvalabs.com/cryptopunks/cryptopunk863.png
864,Human,Male,Albino,2,"['Bandana', 'Nerd Glasses']",#F2DC5D,0.0,https://www.larvalabs.com/cryptopunks/cryptopunk864.png
865,Human,Female,Medium,4,"['Purple Eye Shadow', 'Mohawk Thin', 'Hot Lipstick', 'Earring']",#DB9065,0.0,https://www.larvalabs.com/cryptopunks/cryptopunk865.png
866,Human,Female,Albino,3,"['Clown Eyes Green', 'Straight Hair', 'Purple Lipstick']",#F2DC5D,0.0,https://www.larvalabs.com/cryptopunks/cryptopunk866.png
867,Human,Female,Albino,4,"['Black Lipstick', 'Blonde Short', 'Clown Eyes Blue', 'Cigarette']",#F2DC5D,102.97,https://www.larvalabs.com/cryptopunks/cryptopunk867.png
868,Human,Female,Light,2,"['Silver Chain', 'Frumpy Hair']",#F2A359,0.0,https://www.larvalabs.com/cryptopunks/cryptopunk868.png
869,Human,Male,Dark,3,"['Bandana', 'Front Beard Dark', 'Small Shades']",#A4031F,0.0,https://www.larvalabs.com/cryptopunks/cryptopunk869.png
870,Human,Female,Light,1,['Blonde Short'],#F2A359,0.0,https://www.larvalabs.com/cryptopunks/cryptopunk870.png
871,Human,Male,Medium,2,"['Wild Hair', 'Regular Shades']",#DB9065,85.0,https://www.larvalabs.com/cryptopunks/cryptopunk871.png
872,Human,Female,Medium,3,"['Vape', 'Hot Lipstick', 'Wild Blonde']",#DB9065,0.0,https://www.larvalabs.com/cryptopunks/cryptopunk872.png
873,Human,Male,Light,3,"['Mustache', 'Eye Patch', 'Mohawk Dark']",#F2A359,0.0,https://www.larvalabs.com/cryptopunks/cryptopunk873.png
874,Human,Female,Dark,4,"['Regular Shades', 'Wild Hair', 'Earring', 'Cigarette']",#A4031F,17.49,https://www.larvalabs.com/cryptopunks/cryptopunk874.png
875,Human,Female,Medium,3,"['Wild White Hair', 'Regular Shades', 'Earring']",#DB9065,117.5,https://www.larvalabs.com/cryptopunks/cryptopunk875.png
876,Human,Female,Dark,2,"['Mole', 'Tassle Hat']",#A4031F,0.0,https://www.larvalabs.com/cryptopunks/cryptopunk876.png
877,Human,Male,Light,3,"['Luxurious Beard', 'Hoodie', 'Earring']",#F2A359,128.9,https://www.larvalabs.com/cryptopunks/cryptopunk877.png
878,Human,Male,Medium,2,"['Cap Forward', 'Muttonchops']",#DB9065,0.0,https://www.larvalabs.com/cryptopunks/cryptopunk878.png
879,Human,Male,Medium,4,"['Handlebars', 'Purple Hair', 'Classic Shades', 'Earring']",#DB9065,31.5,https://www.larvalabs.com/cryptopunks/cryptopunk879.png
880,Human,Male,Medium,2,"['Stringy Hair', 'Earring']",#DB9065,47.666666666666664,https://www.larvalabs.com/cryptopunks/cryptopunk880.png
881,Human,Male,Light,2,"['Do-rag', 'Small Shades']",#F2A359,0.0,https://www.larvalabs.com/cryptopunks/cryptopunk881.png
882,Human,Male,Light,2,"['Cigarette', 'Mohawk Dark']",#F2A359,0.0,https://www.larvalabs.com/cryptopunks/cryptopunk882.png
883,Human,Female,Medium,3,"['Black Lipstick', 'Pilot Helmet', 'Earring']",#DB9065,160.0,https://www.larvalabs.com/cryptopunks/cryptopunk883.png
884,Human,Female,Light,3,"['Purple Lipstick', 'Earring', 'Mohawk Dark']",#F2A359,0.0,https://www.larvalabs.com/cryptopunks/cryptopunk884.png
885,Human,Male,Dark,3,"['Frown', 'Silver Chain', 'Knitted Cap']",#A4031F,0.0,https://www.larvalabs.com/cryptopunks/cryptopunk885.png
886,Human,Female,Medium,2,"['Blue Eye Shadow', 'Dark Hair']",#DB9065,26.834000000000003,https://www.larvalabs.com/cryptopunks/cryptopunk886.png
887,Human,Male,Light,2,"['Shadow Beard', 'Mohawk Dark']",#F2A359,0.0,https://www.larvalabs.com/cryptopunks/cryptopunk887.png
888,Human,Female,Medium,2,"['Clown Eyes Blue', 'Straight Hair Dark']",#DB9065,0.0,https://www.larvalabs.com/cryptopunks/cryptopunk888.png
889,Human,Male,Dark,3,"['Shadow Beard', 'Mohawk Dark', 'Mole']",#A4031F,0.0,https://www.larvalabs.com/cryptopunks/cryptopunk889.png
890,Human,Male,Medium,3,"['Shadow Beard', 'VR', 'Shaved Head']",#DB9065,0.0,https://www.larvalabs.com/cryptopunks/cryptopunk890.png
891,Human,Male,Dark,3,"['Shadow Beard', 'Earring', 'Top Hat']",#A4031F,154.995,https://www.larvalabs.com/cryptopunks/cryptopunk891.png
892,Human,Male,Medium,2,"['Cap Forward', 'Earring']",#DB9065,0.0,https://www.larvalabs.com/cryptopunks/cryptopunk892.png
893,Human,Female,Albino,2,"['Messy Hair', 'Earring']",#F2DC5D,0.0,https://www.larvalabs.com/cryptopunks/cryptopunk893.png
894,Human,Female,Albino,2,"['Frumpy Hair', 'Earring']",#F2DC5D,0.0,https://www.larvalabs.com/cryptopunks/cryptopunk894.png
895,Human,Male,Light,3,"['Muttonchops', 'Do-rag', '3D Glasses']",#F2A359,0.0,https://www.larvalabs.com/cryptopunks/cryptopunk895.png
896,Human,Male,Light,2,"['Peak Spike', 'Gold Chain']",#F2A359,0.0,https://www.larvalabs.com/cryptopunks/cryptopunk896.png
897,Human,Male,Light,3,"['Cigarette', 'Cap', 'Muttonchops']",#F2A359,0.0,https://www.larvalabs.com/cryptopunks/cryptopunk897.png
898,Human,Female,Dark,2,"['Purple Eye Shadow', 'Blonde Bob']",#A4031F,59.05666666666667,https://www.larvalabs.com/cryptopunks/cryptopunk898.png
899,Human,Male,Dark,2,"['Nerd Glasses', 'Headband']",#A4031F,0.0,https://www.larvalabs.com/cryptopunks/cryptopunk899.png
900,Human,Male,Light,3,"['Front Beard', 'Messy Hair', 'Small Shades']",#F2A359,89.69,https://www.larvalabs.com/cryptopunks/cryptopunk900.png
901,Human,Female,Dark,3,"['Tassle Hat', 'Hot Lipstick', 'Cigarette']",#A4031F,0.0,https://www.larvalabs.com/cryptopunks/cryptopunk901.png
902,Human,Male,Dark,4,"['Messy Hair', 'Shadow Beard', 'Earring', 'Nerd Glasses']",#A4031F,0.0,https://www.larvalabs.com/cryptopunks/cryptopunk902.png
903,Human,Male,Light,3,"['Cap', 'Horned Rim Glasses', 'Medical Mask']",#F2A359,0.0,https://www.larvalabs.com/cryptopunks/cryptopunk903.png
904,Human,Female,Medium,4,"['Vape', 'Horned Rim Glasses', 'Hot Lipstick', 'Half Shaved']",#DB9065,0.0,https://www.larvalabs.com/cryptopunks/cryptopunk904.png
905,Human,Male,Dark,2,"['Bandana', 'Mustache']",#A4031F,0.0,https://www.larvalabs.com/cryptopunks/cryptopunk905.png
906,Human,Male,Light,2,"['Crazy Hair', 'Mole']",#F2A359,31.509999999999998,https://www.larvalabs.com/cryptopunks/cryptopunk906.png
907,Human,Female,Dark,2,"['Clown Hair Green', 'Hot Lipstick']",#A4031F,45.49249999999999,https://www.larvalabs.com/cryptopunks/cryptopunk907.png
908,Human,Male,Medium,3,"['Messy Hair', 'Frown', 'Pipe']",#DB9065,0.0,https://www.larvalabs.com/cryptopunks/cryptopunk908.png
909,Human,Male,Medium,2,"['Stringy Hair', 'Nerd Glasses']",#DB9065,0.0,https://www.larvalabs.com/cryptopunks/cryptopunk909.png
910,Human,Male,Light,3,"['Chinstrap', 'Earring', 'Headband']",#F2A359,0.0,https://www.larvalabs.com/cryptopunks/cryptopunk910.png
911,Human,Male,Albino,2,"['Shadow Beard', 'Shaved Head']",#F2DC5D,0.0,https://www.larvalabs.com/cryptopunks/cryptopunk911.png
912,Human,Female,Dark,3,"['Purple Eye Shadow', 'Straight Hair Blonde', 'Cigarette']",#A4031F,0.0,https://www.larvalabs.com/cryptopunks/cryptopunk912.png
913,Human,Male,Dark,1,['Fedora'],#A4031F,104.975,https://www.larvalabs.com/cryptopunks/cryptopunk913.png
914,Human,Female,Dark,2,"['Cap', 'Big Shades']",#A4031F,20.5,https://www.larvalabs.com/cryptopunks/cryptopunk914.png
915,Human,Male,Medium,2,"['Front Beard Dark', 'Cowboy Hat']",#DB9065,87.7,https://www.larvalabs.com/cryptopunks/cryptopunk915.png
916,Human,Female,Light,1,['Headband'],#F2A359,36.5,https://www.larvalabs.com/cryptopunks/cryptopunk916.png
917,Human,Female,Medium,3,"['Mohawk', 'Earring', 'Cigarette']",#DB9065,0.0,https://www.larvalabs.com/cryptopunks/cryptopunk917.png
918,Human,Male,Medium,3,"['Hoodie', 'Vape', 'Rosy Cheeks']",#DB9065,40.0,https://www.larvalabs.com/cryptopunks/cryptopunk918.png
919,Human,Male,Light,2,"['Messy Hair', 'Muttonchops']",#F2A359,5.0,https://www.larvalabs.com/cryptopunks/cryptopunk919.png
920,Human,Male,Light,5,"['Vampire Hair', 'Chinstrap', 'Earring', 'Smile', 'VR']",#F2A359,102.8725,https://www.larvalabs.com/cryptopunks/cryptopunk920.png
921,Human,Female,Light,4,"['Red Mohawk', 'Regular Shades', 'Earring', 'Cigarette']",#F2A359,29.99,https://www.larvalabs.com/cryptopunks/cryptopunk921.png
